,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_id
173,O174,C833,delivered,2017-09-11 07:54:38,2017-09-11 08:10:08,2017-09-13 18:22:19,2017-09-16 16:12:24,2017-09-27 00:00:00,P510
174,O175,C986,delivered,2018-04-15 19:42:06,2018-04-15 19:55:20,2018-04-19 14:32:30,2018-04-20 23:12:11,2018-04-26 00:00:00,P97
175,O176,C607,delivered,2018-01-13 08:19:23,2018-01-13 08:29:22,2018-01-15 22:55:00,2018-01-23 18:22:46,2018-02-15 00:00:00,P1317
176,O177,C344,return_replace,2018-04-04 08:39:50,2018-04-04 08:50:15,2018-04-07 00:49:39,2018-04-16 23:35:26,2018-05-02 00:00:00,P796
177,O178,C445,return_replace,2017-09-26 12:32:39,2017-09-27 03:35:03,2017-10-04 08:03:59,2017-10-09 18:32:42,2017-10-20 00:00:00,P1626
178,O179,C740,delivered,2018-02-28 17:00:28,2018-03-02 02:10:55,2018-03-02 22:18:35,2018-03-22 10:18:36,2018-04-02 00:00:00,P1533
179,O180,C780,return_refund,2017-04-22 19:26:47,2017-04-22 19:41:06,2017-04-24 11:04:27,2017-04-28 14:37:16,2017-05-15 00:00:00,P1492
180,O181,C24,canceled_before_ship,2017-09-13 09:18:50,2017-09-13 13:45:43,,,2017-09-25 00:00:00,P685
181,O182,C30,return_replace,2018-01-18 09:30:54,2018-01-18 09:38:30,2018-01-18 23:43:46,2018-01-20 17:56:44,2018-02-02 00:00:00,P871
182,O183,C842,delivered,2017-03-14 16:25:43,2017-03-14 16:25:43,2017-03-30 13:22:17,2017-04-03 13:37:42,2017-04-10 00:00:00,P1196
183,O184,C246,return_refund,2017-12-20 12:30:40,2017-12-21 02:11:52,2017-12-22 20:41:54,2018-01-09 15:44:20,2018-01-19 00:00:00,P297
184,O185,C163,return_replace,2017-12-04 17:24:57,2017-12-04 18:30:29,2017-12-05 16:09:06,2017-12-11 18:52:10,2018-01-04 00:00:00,P811
185,O186,C142,return_refund,2018-08-03 22:23:06,2018-08-03 22:35:17,2018-08-06 13:40:00,2018-08-14 18:16:42,2018-08-23 00:00:00,P1483
186,O187,C324,delivered,2018-03-29 14:29:44,2018-04-03 05:48:50,2018-04-04 01:13:40,2018-04-08 16:22:04,2018-04-20 00:00:00,P1759
187,O188,C1000,return_refund,2017-05-18 20:59:24,2017-05-18 21:10:16,2017-05-22 15:50:30,2017-05-30 09:12:44,2017-06-12 00:00:00,P1999
188,O189,C248,return_replace,2017-06-16 00:22:49,2017-06-16 00:35:26,2017-06-16 15:37:52,2017-06-26 13:49:52,2017-07-18 00:00:00,P992
189,O190,C669,return_replace,2017-07-05 09:16:49,2017-07-07 02:50:37,2017-07-07 21:03:12,2017-07-17 17:23:48,2017-08-07 00:00:00,P617
190,O191,C861,return_refund,2018-07-27 12:45:51,2018-07-27 13:04:20,2018-08-02 13:33:00,2018-08-06 17:20:53,2018-08-17 00:00:00,P854
191,O192,C832,delivered,2017-07-08 14:12:08,2017-07-08 14:25:09,2017-07-11 14:36:51,2017-07-17 20:39:33,2017-08-03 00:00:00,P1614
192,O193,C651,delivered,2018-03-15 16:59:11,2018-03-15 17:15:42,2018-03-19 15:03:06,2018-03-20 16:13:27,2018-04-02 00:00:00,P304
193,O194,C358,return_refund,2017-06-25 19:30:09,2017-06-25 19:45:10,2017-06-26 18:41:35,2017-07-04 10:51:55,2017-07-14 00:00:00,P237
194,O195,C952,delivered,2018-02-28 21:27:43,2018-02-28 21:48:27,2018-03-07 01:38:40,2018-03-09 13:46:21,2018-03-13 00:00:00,P1398
195,O196,C836,return_refund,2018-04-16 21:07:16,2018-04-16 22:10:15,2018-04-17 20:54:27,2018-04-24 20:38:55,2018-05-15 00:00:00,P498
196,O197,C284,delivered,2018-05-15 19:55:51,2018-05-16 08:36:57,2018-05-18 15:26:00,2018-06-07 13:58:42,2018-06-06 00:00:00,P1008
197,O198,C29,delivered,2018-07-13 15:45:51,2018-07-13 16:04:02,2018-07-16 09:53:00,2018-07-24 20:16:30,2018-08-09 00:00:00,P322
198,O199,C956,canceled_before_ship,2017-08-01 18:52:12,2017-08-03 03:04:48,,,2017-08-21 00:00:00,P1621
199,O200,C693,delivered,2018-07-21 12:49:32,2018-07-26 23:31:53,2018-07-24 12:57:00,2018-07-25 23:58:19,2018-07-31 00:00:00,P512
200,O201,C339,delivered,2017-03-09 22:17:49,2017-03-09 22:17:49,2017-03-10 16:23:51,2017-03-16 08:24:47,2017-03-28 00:00:00,P392
201,O202,C621,return_refund,2017-12-09 17:27:58,2017-12-09 17:37:27,2017-12-12 17:17:24,2018-01-04 21:23:53,2018-02-01 00:00:00,P1498
202,O203,C805,delivered,2018-08-01 10:48:19,2018-08-02 10:45:12,2018-08-03 10:30:00,2018-08-07 13:59:38,2018-08-10 00:00:00,P158
203,O204,C929,delivered,2018-04-09 13:56:45,2018-04-11 05:50:45,2018-04-11 22:46:53,2018-04-16 20:58:47,2018-05-03 00:00:00,P1732
204,O205,C365,delivered,2018-02-10 19:27:28,2018-02-10 19:35:32,2018-02-14 23:09:27,2018-02-19 15:07:08,2018-02-26 00:00:00,P889
205,O206,C145,canceled_before_ship,2017-04-27 11:08:59,2017-04-27 11:22:56,,,2017-06-16 00:00:00,P1036
206,O207,C702,return_replace,2017-12-06 15:26:09,2017-12-08 02:54:25,2017-12-11 23:10:16,2017-12-13 18:03:38,2017-12-27 00:00:00,P678
207,O208,C565,return_refund,2017-11-30 22:37:50,2017-12-01 10:31:12,2017-12-01 20:13:00,2017-12-08 20:56:54,2017-12-26 00:00:00,P919
208,O209,C17,delivered,2017-06-05 13:24:46,2017-06-07 19:42:11,2017-06-08 16:18:32,2017-06-16 14:04:09,2017-06-28 00:00:00,P346
209,O210,C520,return_replace,2017-09-12 16:32:09,2017-09-12 16:45:08,2017-09-13 22:39:49,2017-09-22 16:43:37,2017-10-04 00:00:00,P861
210,O211,C657,delivered,2018-07-22 22:30:05,2018-07-23 12:31:53,2018-07-23 12:24:00,2018-07-24 19:26:42,2018-07-31 00:00:00,P151
211,O212,C682,return_refund,2018-06-03 18:24:33,2018-06-03 18:49:57,2018-06-04 15:11:00,2018-06-08 18:58:53,2018-07-11 00:00:00,P1402
212,O213,C166,return_replace,2018-05-23 16:37:35,2018-05-23 16:56:50,2018-05-24 16:13:00,2018-06-06 14:06:48,2018-06-08 00:00:00,P264
213,O214,C527,return_refund,2018-02-03 10:51:17,2018-02-03 11:10:37,2018-02-06 18:49:02,2018-02-23 20:59:12,2018-03-13 00:00:00,P1194
214,O215,C741,delivered,2018-05-17 08:33:19,2018-05-17 08:59:32,2018-05-23 12:24:00,2018-06-01 23:27:31,2018-06-04 00:00:00,P933
215,O216,C492,return_refund,2018-08-10 13:42:06,2018-08-10 13:55:18,2018-08-13 10:37:00,2018-08-20 23:38:44,2018-08-30 00:00:00,P1688
216,O217,C230,delivered,2018-04-18 20:13:31,2018-04-18 20:32:54,2018-04-20 22:38:37,2018-04-26 20:11:48,2018-05-11 00:00:00,P1447
217,O218,C760,return_refund,2017-09-27 14:43:47,2017-09-27 14:56:18,2017-09-30 15:55:11,2017-10-13 21:13:13,2017-10-27 00:00:00,P1139
218,O219,C540,return_refund,2018-02-05 17:27:54,2018-02-06 17:32:25,2018-02-07 23:34:48,2018-02-18 14:28:47,2018-03-06 00:00:00,P1770
219,O220,C399,return_replace,2017-11-16 14:32:06,2017-11-17 14:25:26,2017-11-20 12:49:03,2017-11-29 00:44:50,2017-12-06 00:00:00,P1695
220,O221,C745,return_replace,2018-01-31 13:21:44,2018-02-01 13:35:14,2018-02-05 17:12:14,2018-02-14 18:04:45,2018-02-26 00:00:00,P470
221,O222,C512,return_replace,2018-01-11 16:51:17,2018-01-12 02:38:34,2018-01-15 17:24:13,2018-01-22 21:18:33,2018-02-07 00:00:00,P212
222,O223,C436,return_replace,2017-06-04 10:05:59,2017-06-04 10:22:32,2017-06-05 09:12:22,2017-06-12 17:45:34,2017-06-26 00:00:00,P603
223,O224,C287,return_replace,2018-03-29 16:17:53,2018-03-29 16:35:38,2018-04-04 00:08:23,2018-04-13 20:03:50,2018-04-19 00:00:00,P449
224,O225,C790,return_replace,2017-07-17 21:55:56,2017-07-17 22:10:20,2017-07-20 20:19:38,2017-07-27 18:41:46,2017-08-08 00:00:00,P235
225,O226,C843,return_refund,2018-05-09 14:32:09,2018-05-10 11:36:29,2018-05-11 10:44:00,2018-05-17 22:05:03,2018-05-28 00:00:00,P452
226,O227,C617,return_replace,2018-08-08 21:11:25,2018-08-08 21:25:20,2018-08-10 17:10:00,2018-08-15 15:02:09,2018-08-15 00:00:00,P292
227,O228,C830,delivered,2018-04-17 11:25:39,2018-04-19 02:51:01,2018-04-25 08:54:00,2018-05-03 21:54:44,2018-05-09 00:00:00,P1867
228,O229,C115,return_replace,2017-04-22 13:48:18,2017-04-22 14:01:13,2017-04-24 19:08:53,2017-05-02 15:45:27,2017-05-11 00:00:00,P1676
229,O230,C450,return_replace,2017-12-11 21:43:24,2017-12-11 21:55:32,2017-12-13 15:12:16,2017-12-18 16:53:32,2018-01-04 00:00:00,P245
230,O231,C238,return_replace,2018-05-04 10:29:14,2018-05-04 10:51:52,2018-05-07 14:14:00,2018-05-16 20:37:03,2018-05-23 00:00:00,P1403
231,O232,C219,canceled_before_ship,2017-11-17 19:53:21,2017-11-18 19:50:31,,,2017-12-13 00:00:00,P425
232,O233,C228,delivered,2017-12-17 19:40:26,2017-12-17 20:50:00,2017-12-18 16:36:55,2017-12-27 13:47:01,2018-01-24 00:00:00,P938
233,O234,C332,return_replace,2017-12-21 04:59:55,2017-12-22 04:51:23,2017-12-23 13:12:55,2018-01-03 22:54:29,2018-01-19 00:00:00,P1118
234,O235,C736,return_refund,2018-02-27 10:05:56,2018-02-27 10:15:33,2018-03-01 20:39:44,2018-03-05 20:53:02,2018-03-22 00:00:00,P556
235,O236,C936,return_replace,2018-03-18 20:59:28,2018-03-18 21:10:32,2018-03-21 21:05:29,2018-03-29 13:49:10,2018-04-24 00:00:00,P905
236,O237,C259,return_replace,2017-01-05 13:34:35,2017-01-07 03:45:40,2017-01-11 16:25:57,2017-01-17 15:52:28,2017-02-13 00:00:00,P816
237,O238,C314,return_refund,2017-11-24 16:56:46,2017-11-28 03:48:24,2017-12-08 23:28:26,2017-12-18 20:24:54,2017-12-19 00:00:00,P566
238,O239,C571,return_replace,2017-12-24 17:34:12,2017-12-24 17:48:13,2017-12-26 19:49:01,2018-01-03 21:12:08,2018-01-19 00:00:00,P858
239,O240,C27,delivered,2018-03-29 15:08:14,2018-03-29 15:29:55,2018-04-02 23:24:37,2018-04-05 19:34:29,2018-04-11 00:00:00,P403
240,O241,C26,canceled_after_ship,2017-11-29 17:43:34,2017-11-29 19:16:55,2017-12-02 14:24:58,,2017-12-26 00:00:00,P1795
241,O242,C429,delivered,2018-04-03 13:47:14,2018-04-05 02:27:56,2018-04-05 23:22:09,2018-04-13 23:45:22,2018-05-03 00:00:00,P1725
242,O243,C934,return_replace,2017-04-20 16:18:26,2017-04-20 16:30:11,2017-04-24 09:53:33,2017-05-03 11:43:59,2017-05-10 00:00:00,P1259
243,O244,C288,return_replace,2018-01-25 23:13:41,2018-01-27 02:45:33,2018-01-29 20:37:16,2018-02-08 18:38:55,2018-02-21 00:00:00,P1452
244,O245,C562,return_refund,2018-05-08 14:38:14,2018-05-08 14:55:47,2018-05-08 16:46:00,2018-05-09 15:15:10,2018-05-16 00:00:00,P867
245,O246,C412,return_refund,2018-06-16 19:05:54,2018-06-18 12:37:24,2018-06-21 14:12:00,2018-06-26 17:08:45,2018-07-12 00:00:00,P736
246,O247,C808,canceled_after_ship,2017-07-02 20:47:24,2017-07-02 21:03:55,2017-07-03 11:42:08,,2017-07-25 00:00:00,P1022
247,O248,C971,return_refund,2018-01-23 23:59:03,2018-01-24 00:16:30,2018-01-24 16:47:22,2018-01-30 14:36:52,2018-02-19 00:00:00,P1596
248,O249,C455,return_refund,2018-01-16 22:34:16,2018-01-17 03:34:29,2018-01-17 17:26:14,2018-01-22 23:23:25,2018-02-06 00:00:00,P1247
249,O250,C266,delivered,2018-02-22 15:04:08,2018-02-23 07:08:17,2018-02-26 21:04:32,2018-02-28 21:09:14,2018-03-08 00:00:00,P1033
250,O251,C887,return_refund,2018-03-30 23:11:40,2018-03-30 23:26:57,2018-04-04 20:04:05,2018-04-19 18:03:46,2018-04-27 00:00:00,P1975
251,O252,C615,return_replace,2017-02-12 18:48:56,2017-02-12 19:02:52,2017-02-16 14:42:05,2017-03-01 14:09:10,2017-03-16 00:00:00,P517
252,O253,C483,return_refund,2018-02-01 07:47:34,2018-02-01 08:10:31,2018-02-02 00:24:34,2018-04-23 15:49:34,2018-03-05 00:00:00,P1265
253,O254,C552,return_replace,2018-06-06 14:21:47,2018-06-06 14:35:26,2018-06-08 13:20:00,2018-06-15 14:28:27,2018-07-12 00:00:00,P1696
254,O255,C361,delivered,2017-11-17 13:12:47,2017-11-17 13:35:40,2017-11-21 18:18:35,2017-11-27 20:41:48,2017-12-12 00:00:00,P321
255,O256,C926,return_replace,2018-01-30 17:36:43,2018-01-30 17:57:55,2018-02-01 18:13:16,2018-02-05 19:38:56,2018-02-21 00:00:00,P1938
256,O257,C207,return_refund,2018-03-07 12:08:37,2018-03-07 12:29:55,2018-03-08 19:58:35,2018-03-13 18:56:39,2018-03-21 00:00:00,P1357
257,O258,C598,return_replace,2018-01-10 09:04:09,2018-01-10 10:31:35,2018-01-10 22:48:10,2018-01-17 15:44:12,2018-02-08 00:00:00,P1500
258,O259,C478,delivered,2017-02-08 18:00:36,2017-02-10 02:55:28,2017-02-15 12:37:51,2017-02-20 18:14:01,2017-03-17 00:00:00,P1650
259,O260,C637,return_refund,2018-06-30 21:57:55,2018-06-30 22:10:13,2018-07-02 13:39:00,2018-07-04 21:48:36,2018-07-24 00:00:00,P1295
260,O261,C396,return_refund,2018-08-08 10:49:59,2018-08-08 11:05:15,2018-08-10 13:40:00,2018-08-16 19:18:51,2018-08-17 00:00:00,P979
261,O262,C961,delivered,2017-10-05 05:23:47,2017-10-05 06:21:20,2017-10-06 17:16:05,2017-10-09 18:32:38,2017-10-30 00:00:00,P707
262,O263,C595,return_refund,2018-04-10 14:58:16,2018-04-10 15:11:08,2018-04-17 13:16:29,2018-04-27 23:17:26,2018-05-11 00:00:00,P177
263,O264,C327,return_replace,2018-02-08 18:56:45,2018-02-08 19:32:18,2018-02-09 21:41:54,2018-02-19 13:28:50,2018-02-22 00:00:00,P1844
264,O265,C212,return_replace,2018-07-12 20:24:07,2018-07-12 20:35:10,2018-07-17 10:32:00,2018-07-23 18:09:27,2018-07-27 00:00:00,P38
265,O266,C315,return_refund,2017-11-24 14:15:53,2017-11-24 16:19:01,2017-11-30 18:18:50,2017-12-17 10:47:53,2017-12-14 00:00:00,P1613
266,O267,C946,canceled_before_ship,2017-11-16 15:09:28,2017-11-16 15:26:57,,,2017-12-05 00:00:00,P865
267,O268,C200,return_replace,2017-08-31 17:46:40,2017-08-31 18:05:09,2017-09-04 19:22:51,2017-09-12 20:59:50,2017-09-27 00:00:00,P625
268,O269,C106,delivered,2018-05-15 09:10:20,2018-05-16 03:14:50,2018-05-16 15:47:00,2018-05-22 20:37:31,2018-05-30 00:00:00,P1128
269,O270,C297,delivered,2018-01-22 19:22:26,2018-01-22 19:36:30,2018-01-24 00:34:56,2018-02-06 15:49:01,2018-02-06 00:00:00,P15
270,O271,C997,delivered,2018-06-16 00:01:56,2018-06-16 00:23:09,2018-06-18 12:23:00,2018-06-28 16:41:38,2018-07-13 00:00:00,P1439
271,O272,C250,return_replace,2018-07-28 18:21:00,2018-07-31 03:50:25,2018-07-31 11:13:00,2018-08-01 23:57:28,2018-08-02 00:00:00,P265
272,O273,C854,return_replace,2017-11-28 21:07:26,2017-11-28 21:17:25,2017-12-04 21:37:41,2017-12-12 20:22:51,2017-12-18 00:00:00,P1430
273,O274,C249,return_replace,2018-02-11 14:13:54,2018-02-11 14:25:28,2018-02-21 18:49:53,2018-03-05 22:04:37,2018-03-23 00:00:00,P1319
274,O275,C46,return_refund,2018-03-17 15:21:11,2018-03-20 03:48:59,2018-04-05 00:32:57,2018-04-06 01:23:24,2018-04-16 00:00:00,P76
275,O276,C173,delivered,2018-06-03 11:52:11,2018-06-03 12:10:28,2018-06-04 15:05:00,2018-06-05 18:19:32,2018-06-28 00:00:00,P12
276,O277,C963,return_refund,2018-05-07 21:49:08,2018-05-07 22:11:35,2018-05-11 13:49:00,2018-05-17 16:56:33,2018-05-24 00:00:00,P1198
277,O278,C417,return_refund,2018-03-09 14:58:05,2018-03-10 14:50:28,2018-03-13 19:18:29,2018-03-29 23:31:48,2018-04-05 00:00:00,P1135
278,O279,C461,return_refund,2018-02-27 15:53:44,2018-02-27 16:15:38,2018-03-01 20:07:45,2018-03-22 22:12:59,2018-04-03 00:00:00,P727
279,O280,C715,return_refund,2018-01-24 11:40:28,2018-01-24 15:08:06,2018-02-07 18:44:52,2018-02-15 15:08:38,2018-02-20 00:00:00,P248
280,O281,C382,return_replace,2018-06-09 11:02:51,2018-06-09 11:15:21,2018-06-11 14:05:00,2018-06-19 11:22:36,2018-07-04 00:00:00,P440
281,O282,C996,return_refund,2017-11-11 22:16:49,2017-11-11 22:30:25,2017-11-13 21:32:01,2017-11-16 21:48:37,2017-11-27 00:00:00,P1631
282,O283,C559,return_refund,2018-06-28 11:08:58,2018-06-28 11:31:07,2018-06-28 11:57:00,2018-07-09 16:02:28,2018-07-31 00:00:00,P1605
283,O284,C341,delivered,2018-08-01 14:58:41,2018-08-01 15:31:17,2018-08-02 16:46:00,2018-08-15 00:18:53,2018-08-27 00:00:00,P778
284,O285,C591,return_replace,2017-11-24 17:37:41,2017-11-24 20:56:27,2017-11-27 15:12:48,2017-12-19 14:19:22,2017-12-27 00:00:00,P1082
285,O286,C733,return_refund,2018-02-03 14:56:55,2018-02-03 15:11:02,2018-02-05 15:54:50,2018-02-23 22:59:22,2018-03-01 00:00:00,P1526
286,O287,C78,return_refund,2017-04-27 10:24:22,2017-04-27 10:35:12,2017-04-28 14:07:00,2017-05-11 17:22:55,2017-05-25 00:00:00,P1663
287,O288,C593,return_refund,2018-04-10 16:22:27,2018-04-10 16:35:12,2018-04-11 16:58:25,2018-04-23 13:47:49,2018-05-04 00:00:00,P1985
288,O289,C601,return_replace,2017-11-13 10:07:36,2017-11-13 10:16:29,2017-12-01 23:19:42,2017-12-11 17:38:06,2017-12-22 00:00:00,P149
289,O290,C451,return_replace,2018-07-23 10:21:28,2018-07-25 02:55:14,2018-07-25 13:19:00,2018-08-02 00:42:53,2018-08-14 00:00:00,P49
290,O291,C877,delivered,2018-04-03 20:44:15,2018-04-04 03:29:36,2018-04-04 19:12:15,2018-04-05 20:09:27,2018-04-13 00:00:00,P196
291,O292,C901,return_replace,2018-01-12 19:27:08,2018-01-12 19:37:22,2018-01-15 23:19:13,2018-01-17 22:08:50,2018-01-31 00:00:00,P116
292,O293,C890,return_refund,2017-07-24 17:19:00,2017-07-24 17:30:29,2017-07-26 00:58:24,2017-08-08 15:07:39,2017-08-11 00:00:00,P278
293,O294,C709,return_replace,2018-03-07 23:46:19,2018-03-08 00:49:38,2018-03-08 20:12:34,2018-03-16 13:58:58,2018-03-28 00:00:00,P238
294,O295,C377,return_refund,2018-06-05 11:36:11,2018-06-05 19:15:24,2018-06-06 14:59:00,2018-06-11 21:38:34,2018-07-16 00:00:00,P1092
295,O296,C156,return_refund,2018-02-15 23:27:21,2018-02-17 03:35:43,2018-02-19 23:53:13,2018-03-14 16:52:13,2018-03-20 00:00:00,P433
296,O297,C954,return_refund,2017-06-29 00:10:49,2017-06-29 00:23:33,2017-06-29 15:41:19,2017-07-10 17:36:56,2017-07-19 00:00:00,P903
297,O298,C690,delivered,2018-01-19 21:07:32,2018-01-20 09:09:35,2018-01-29 20:17:05,2018-02-20 19:27:20,2018-02-22 00:00:00,P1902
298,O299,C925,delivered,2018-03-29 12:00:11,2018-03-29 12:48:47,2018-04-02 16:46:48,2018-04-09 19:26:42,2018-04-17 00:00:00,P1181
299,O300,C271,canceled_after_ship,2018-06-28 12:52:15,2018-06-28 13:11:09,2018-07-04 15:20:00,,2018-08-03 00:00:00,P549
300,O301,C513,delivered,2018-03-15 20:23:45,2018-03-16 20:31:55,2018-03-20 23:42:44,2018-03-29 19:22:10,2018-04-06 00:00:00,P1954
301,O302,C653,return_refund,2018-03-27 22:14:59,2018-03-27 22:30:13,2018-03-29 01:04:03,2018-03-29 18:28:40,2018-04-09 00:00:00,P769
302,O303,C289,delivered,2018-08-03 13:32:54,2018-08-04 05:05:18,2018-08-06 13:43:00,2018-08-14 00:28:41,2018-08-23 00:00:00,P1980
303,O304,C22,return_refund,2017-01-21 17:08:01,2017-01-21 17:22:49,2017-01-24 07:47:47,2017-01-27 18:12:13,2017-03-02 00:00:00,P1648
304,O305,C718,return_refund,2017-09-26 11:08:38,2017-09-26 11:24:44,2017-09-28 19:33:54,2017-10-03 18:35:37,2017-10-23 00:00:00,P1489
305,O306,C275,canceled_after_ship,2018-02-28 08:57:03,2018-02-28 10:40:35,2018-03-05 16:10:13,,2018-03-23 00:00:00,P1806
306,O307,C406,return_replace,2017-09-13 15:07:45,2017-09-13 15:25:15,2017-09-14 19:27:47,2017-09-22 16:48:51,2017-10-04 00:00:00,P1903
307,O308,C457,return_replace,2018-08-09 20:36:13,2018-08-09 20:50:14,2018-08-15 06:23:00,2018-08-25 00:46:26,2018-09-05 00:00:00,P1929
308,O309,C448,delivered,2017-12-07 09:40:04,2017-12-07 10:31:35,2017-12-07 20:21:06,2017-12-11 18:52:39,2018-01-02 00:00:00,P1414
309,O310,C813,return_refund,2018-05-30 02:41:28,2018-05-30 03:24:11,2018-05-30 13:39:00,2018-06-22 22:41:09,2018-07-18 00:00:00,P978
310,O311,C758,return_replace,2017-06-27 10:45:08,2017-06-27 11:04:48,2017-06-27 14:56:54,2017-06-29 16:45:36,2017-07-10 00:00:00,P1015
311,O312,C630,return_refund,2017-12-08 04:45:26,2017-12-12 03:50:30,2017-12-12 17:43:21,2018-01-09 18:04:58,2018-01-03 00:00:00,P1893
312,O313,C48,return_replace,2018-03-09 15:09:28,2018-03-09 17:00:39,2018-03-12 18:42:16,2018-03-26 21:07:18,2018-04-03 00:00:00,P472
313,O314,C903,return_refund,2017-09-11 11:50:32,2017-09-11 12:05:28,2017-09-14 20:57:27,2017-09-19 21:47:09,2017-10-04 00:00:00,P1484
314,O315,C328,return_refund,2018-06-12 09:52:46,2018-06-12 10:21:08,2018-06-12 15:31:00,2018-06-19 17:57:35,2018-07-12 00:00:00,P1758
315,O316,C670,return_replace,2018-07-03 01:17:32,2018-07-03 01:30:35,2018-07-03 13:58:00,2018-07-11 22:52:20,2018-08-08 00:00:00,P800
316,O317,C633,return_replace,2017-05-23 15:28:58,2017-05-24 15:35:20,2017-06-01 16:27:24,2017-06-12 16:48:13,2017-06-23 00:00:00,P977
317,O318,C708,return_replace,2017-11-29 18:27:30,2017-11-29 19:31:02,2017-11-30 22:32:54,2017-12-11 21:44:51,2017-12-22 00:00:00,P1803
318,O319,C130,return_refund,2018-01-14 18:49:14,2018-01-14 18:59:30,2018-01-16 20:15:54,2018-01-20 14:28:43,2018-01-30 00:00:00,P16
319,O320,C8,return_replace,2017-08-23 15:40:22,2017-08-23 17:33:57,2017-08-24 16:25:25,2017-08-29 21:36:55,2017-09-13 00:00:00,P1300
320,O321,C65,delivered,2017-09-10 22:32:14,2017-09-12 04:50:37,2017-09-13 18:26:58,2017-09-18 18:48:54,2017-09-28 00:00:00,P163
321,O322,C458,return_refund,2018-08-21 16:45:44,2018-08-21 17:08:38,2018-08-22 15:18:00,2018-08-23 21:03:46,2018-08-27 00:00:00,P105
322,O323,C252,return_refund,2018-05-27 17:59:00,2018-05-27 18:14:14,2018-06-06 16:10:00,2018-06-12 20:48:48,2018-07-03 00:00:00,P1229
323,O324,C398,delivered,2017-05-20 02:48:00,2017-05-23 03:50:25,2017-06-05 13:58:19,2017-06-16 16:52:02,2017-06-09 00:00:00,P1362
324,O325,C661,canceled_before_ship,2016-10-05 22:44:13,2016-10-06 15:51:05,,,2016-12-09 00:00:00,P1659
325,O326,C731,return_replace,2017-07-28 11:25:16,2017-07-28 11:35:14,2017-07-28 19:58:39,2017-08-07 20:41:57,2017-08-17 00:00:00,P986
326,O327,C69,return_refund,2017-12-05 10:34:52,2017-12-06 02:50:38,2017-12-08 21:41:59,2018-01-04 16:57:16,2018-01-05 00:00:00,P144
327,O328,C118,return_refund,2018-03-07 15:37:22,2018-03-07 15:55:42,2018-03-08 23:25:25,2018-03-10 00:05:13,2018-03-20 00:00:00,P1379
328,O329,C888,return_refund,2018-08-20 17:38:55,2018-08-20 17:50:28,2018-08-21 13:09:00,2018-08-22 19:29:04,2018-08-24 00:00:00,P1677
329,O330,C545,delivered,2018-02-09 13:48:17,2018-02-09 14:15:48,2018-02-09 22:53:10,2018-02-22 17:14:00,2018-03-06 00:00:00,P1743
330,O331,C532,return_refund,2018-08-02 14:41:02,2018-08-03 14:35:14,2018-08-06 08:31:00,2018-08-10 22:12:19,2018-08-16 00:00:00,P830
331,O332,C205,return_refund,2018-01-02 19:20:35,2018-01-02 19:32:22,2018-01-03 17:34:42,2018-01-27 14:27:59,2018-02-05 00:00:00,P1955
332,O333,C673,return_replace,2018-04-18 15:40:36,2018-04-19 08:15:16,2018-04-25 13:34:00,2018-05-03 13:03:03,2018-05-18 00:00:00,P1995
333,O334,C866,canceled_after_ship,2018-03-17 15:32:31,2018-03-17 15:48:40,2018-03-20 21:08:28,,2018-04-13 00:00:00,P399
334,O335,C105,return_refund,2018-01-05 11:04:11,2018-01-05 11:15:29,2018-01-05 21:33:18,2018-01-23 17:41:57,2018-02-14 00:00:00,P1285
335,O336,C892,delivered,2018-05-14 11:04:55,2018-05-15 04:35:02,2018-05-15 16:22:00,2018-05-21 20:32:38,2018-06-04 00:00:00,P254
336,O337,C782,delivered,2017-11-26 12:50:56,2017-11-26 13:14:18,2017-12-01 16:52:08,2017-12-08 17:02:43,2017-12-20 00:00:00,P226
337,O338,C515,return_refund,2018-06-26 10:58:48,2018-06-26 11:18:28,2018-07-05 15:51:00,2018-07-07 17:37:38,2018-07-26 00:00:00,P1313
338,O339,C323,return_replace,2017-12-01 20:39:26,2017-12-01 20:50:55,2017-12-05 00:23:05,2017-12-18 22:29:05,2018-01-03 00:00:00,P1156
339,O340,C213,delivered,2017-05-26 18:35:51,2017-05-26 18:45:10,2017-05-29 09:37:28,2017-06-09 08:26:30,2017-06-28 00:00:00,P39
340,O341,C692,delivered,2017-08-09 21:43:53,2017-08-09 22:03:51,2017-08-10 16:18:52,2017-08-18 21:09:45,2017-09-04 00:00:00,P952
341,O342,C36,return_refund,2018-08-09 22:52:27,2018-08-09 23:05:11,2018-08-13 19:05:00,2018-08-15 00:27:44,2018-08-20 00:00:00,P1796
